,wardrobe_size,wardrobe_color,wardrobe_style,wardrobe_price,wardrobe_designer,scores,wardrobe_id
3442,0,20,2,0,673,-6.1111774,1602695538688
4072,2,20,6,0,673,-6.1111774,1604982471482
4170,4,20,2,0,632,-6.132697,1605570393129
8021,2,21,2,0,608,-6.132697,1612933164912
3950,2,20,9,0,662,-6.132697,1604883051534
8099,4,21,6,0,620,-6.132697,1613151139088
3773,6,20,6,0,621,-6.132697,1603237116838
5846,2,20,2,0,594,-6.132697,1608530698457
3970,4,19,9,0,610,-6.132697,1604862890965
4116,2,20,8,0,632,-6.132697,1605466273612
3144,4,20,8,500,632,-6.132697,1601767867895
8105,0,20,9,0,610,-6.132697,1613160007782
4624,4,19,6,0,632,-6.132697,1605775812886
6771,4,20,9,500,591,-6.132697,1611420267220
6715,0,20,2,500,632,-6.132697,1607271704821
6811,4,20,9,0,610,-6.132697,1611681795619
5108,2,20,2,0,632,-6.132697,1607365846570
8237,2,20,6,0,605,-6.132697,1613625949676
2706,2,20,8,500,632,-6.132697,1592621118880
6878,0,20,9,500,605,-6.132697,1605996817933
2838,2,20,6,0,632,-6.132697,1600616124285
5267,4,19,9,0,591,-6.132697,1607932060173
2916,2,20,6,0,644,-6.132697,1600906034061
3238,4,19,9,0,610,-6.132697,1602026802376
1504,4,19,2,0,668,-6.132697,1597085865366
4606,0,19,8,0,610,-6.132697,1605775728908
3654,0,19,2,0,653,-6.132697,1603742034923
7911,6,20,10,0,581,-6.132697,1612460301950
3530,0,20,2,0,639,-6.132697,1603234332894
6398,0,12,9,0,699,-6.135406,1609921092600
4109,4,12,6,0,699,-6.135406,1605419569518
2638,2,2,2,0,699,-6.135406,1599971362341
5957,0,8,2,0,700,-6.135406,1609051760652
3437,4,12,9,0,700,-6.135406,1602689349818
1412,2,19,2,0,763,-6.1391263,1596951635282
76,2,19,2,0,763,-6.1391263,1596579313998
3,0,21,2,0,763,-6.1391263,1596573290248
1413,4,19,2,0,763,-6.1391263,1596951635284
1414,6,19,2,0,763,-6.1391263,1596951660271
112,6,20,2,0,763,-6.1391263,1596580172632
111,6,20,2,0,763,-6.1391263,1596580160891
8108,6,20,10,500,736,-6.1391263,1613162367938
110,4,20,2,0,763,-6.1391263,1596580141305
34,6,19,2,500,763,-6.1391263,1596576017055
1441,4,21,10,0,763,-6.1391263,1596960091876
146,6,20,2,0,763,-6.1391263,1596581924387
145,6,20,2,0,763,-6.1391263,1596581914515
49,4,20,2,500,763,-6.1391263,1596577057540
50,6,20,2,500,763,-6.1391263,1596577069541
109,2,20,2,0,763,-6.1391263,1596580127900
8179,0,19,9,0,828,-6.1391263,1613432694448
118,4,21,2,0,763,-6.1391263,1596580290938
78,6,19,2,0,763,-6.1391263,1596579354430
144,6,20,2,0,763,-6.1391263,1596581903631
1440,0,21,10,0,763,-6.1391263,1596960091874
75,0,19,2,0,763,-6.1391263,1596579272032
77,4,19,2,0,763,-6.1391263,1596579326566
131,2,19,2,0,763,-6.1391263,1596580947103
1097,4,21,6,0,763,-6.1391263,1596926635538
1396,2,20,2,0,763,-6.1391263,1596950962686
805,6,19,6,500,763,-6.1391263,1596838923311
803,2,19,6,500,763,-6.1391263,1596838895670
802,0,19,6,500,763,-6.1391263,1596838886176
1173,0,19,8,0,763,-6.1391263,1596929740065
1176,2,19,8,0,763,-6.1391263,1596929776557
1178,6,19,8,0,763,-6.1391263,1596929828507
1182,4,19,8,0,763,-6.1391263,1596929886270
741,0,19,6,0,763,-6.1391263,1596790929020
709,6,19,6,500,763,-6.1391263,1596788724734
705,4,20,6,500,763,-6.1391263,1596788551612
704,0,20,6,500,763,-6.1391263,1596788540123
695,6,20,6,500,763,-6.1391263,1596787914069
694,4,20,6,500,763,-6.1391263,1596787894780
693,2,20,6,500,763,-6.1391263,1596787883814
692,0,20,6,500,763,-6.1391263,1596787873168
640,4,20,8,0,763,-6.1391263,1596785571173
639,2,20,8,0,763,-6.1391263,1596785562163
555,6,19,7,500,763,-6.1391263,1596744383974
1099,0,21,6,500,763,-6.1391263,1596926811478
552,6,20,7,0,763,-6.1391263,1596744243141
804,4,19,6,500,763,-6.1391263,1596838906862
833,4,19,6,500,763,-6.1391263,1596840655280
551,0,20,7,0,763,-6.1391263,1596744217357
834,6,19,6,500,763,-6.1391263,1596840668958
1100,2,21,6,500,763,-6.1391263,1596926811480
1095,0,21,6,0,763,-6.1391263,1596926620187
1073,4,20,10,500,763,-6.1391263,1596914951808
1072,0,20,10,500,763,-6.1391263,1596914951805
933,6,20,8,1000,763,-6.1391263,1596863108953
932,4,20,8,1000,763,-6.1391263,1596863092618
923,6,20,7,1000,763,-6.1391263,1596862474841
922,4,20,7,1000,763,-6.1391263,1596862462047
917,6,20,9,1000,763,-6.1391263,1596862121530
916,4,20,9,1000,763,-6.1391263,1596862112089
915,0,20,9,1000,763,-6.1391263,1596862097765
886,6,19,9,2000,763,-6.1391263,1596844941441
885,4,19,9,2000,763,-6.1391263,1596844932775
884,0,19,9,2000,763,-6.1391263,1596844921916
1152,0,20,6,500,763,-6.1391263,1596928917956
1155,2,20,6,500,763,-6.1391263,1596928951343
852,6,20,9,0,763,-6.1391263,1596841515777
851,4,20,9,0,763,-6.1391263,1596841500162
850,0,20,9,0,763,-6.1391263,1596841474411
1267,0,20,7,500,763,-6.1391263,1596935576221
1268,2,20,7,500,763,-6.1391263,1596935576222
170,0,20,2,0,763,-6.1391263,1596598459067
484,0,19,6,0,763,-6.1391263,1596704041190
467,6,20,2,0,763,-6.1391263,1596702379232
466,4,20,2,0,763,-6.1391263,1596702287379
465,2,20,2,0,763,-6.1391263,1596702234389
1347,2,19,2,0,763,-6.1391263,1596940115128
1349,6,19,2,0,763,-6.1391263,1596940145593
1357,6,20,2,500,763,-6.1391263,1596940605520
1360,2,19,2,0,763,-6.1391263,1596940824607
1363,2,19,2,500,763,-6.1391263,1596940964192
1364,6,19,2,500,763,-6.1391263,1596940964194
1365,4,19,2,500,763,-6.1391263,1596940997498
1371,6,19,9,2000,763,-6.1391263,1596948923894
190,4,19,2,500,763,-6.1391263,1596599247705
1379,4,19,2,500,763,-6.1391263,1596950037392
1381,0,19,2,500,763,-6.1391263,1596950146439
1382,4,19,2,500,763,-6.1391263,1596950146440
174,6,20,2,0,763,-6.1391263,1596598511639
173,4,20,2,0,763,-6.1391263,1596598501058
172,4,20,2,0,763,-6.1391263,1596598491662
171,2,20,2,0,763,-6.1391263,1596598477336
1333,4,19,2,0,763,-6.1391263,1596939301378
485,2,19,6,0,763,-6.1391263,1596704060992
1269,6,20,7,500,763,-6.1391263,1596935576223
1323,2,19,2,500,763,-6.1391263,1596938682044
543,6,20,7,0,763,-6.1391263,1596743714197
1270,4,20,7,500,763,-6.1391263,1596935611483
1271,6,20,9,2000,763,-6.1391263,1596935724715
542,4,20,7,0,763,-6.1391263,1596743704232
541,2,20,7,0,763,-6.1391263,1596743686146
1281,0,19,2,0,763,-6.1391263,1596936701087
1283,2,19,2,0,763,-6.1391263,1596936735289
1286,4,20,2,0,763,-6.1391263,1596936786768
535,6,20,7,0,763,-6.1391263,1596743195722
534,2,20,7,0,763,-6.1391263,1596743171897
7887,6,20,3,0,747,-6.1391263,1583720026557
1287,4,19,2,0,763,-6.1391263,1596936908865
519,6,20,7,0,763,-6.1391263,1596742154735
518,2,20,7,0,763,-6.1391263,1596742144209
501,4,20,6,0,763,-6.1391263,1596704640883
500,2,20,6,0,763,-6.1391263,1596704630779
499,0,20,6,0,763,-6.1391263,1596704621558
487,6,19,6,0,763,-6.1391263,1596704131382
486,4,19,6,0,763,-6.1391263,1596704098094
5131,6,21,8,0,827,-6.1391263,1607457974852
0,2,19,2,0,763,-6.1391263,1596573072865
1443,6,21,10,0,763,-6.1391263,1596960119445
5068,4,20,2,0,747,-6.1391263,1607109175671
6130,4,20,6,500,724,-6.1391263,1609839462620
6559,6,20,10,0,724,-6.1391263,1609953620199
6087,2,20,9,500,782,-6.1391263,1609718200138
3354,4,20,6,0,743,-6.1391263,1602348310925
6674,6,20,3,500,763,-6.1391263,1610960590027
2477,2,21,9,0,747,-6.1391263,1599608404976
3489,2,19,2,0,851,-6.1391263,1602897929573
3545,2,20,6,500,763,-6.1391263,1603308510010
2379,2,20,9,0,783,-6.1391263,1599417510153
6380,4,20,6,0,801,-6.1391263,1609846398735
4028,2,20,9,3000,760,-6.1391263,1605114612073
6852,4,20,2,0,763,-6.1391263,1611851430829
4041,2,20,2,0,814,-6.1391263,1605148821498
2210,4,20,9,500,725,-6.1391263,1598548581747
4075,2,20,9,0,781,-6.1391263,1605288727974
4098,6,20,8,0,803,-6.1391263,1605403308963
4693,0,19,9,0,763,-6.1391263,1605850076499
5009,4,20,2,0,747,-6.1391263,1606941291150
5039,2,20,9,0,740,-6.1391263,1607032350423
6132,6,20,6,500,724,-6.1391263,1609839613121
6525,4,20,8,0,736,-6.1391263,1609198875573
6149,4,20,8,500,724,-6.1391263,1609840568688
6438,2,20,6,0,801,-6.1391263,1609975155123
6379,2,20,6,0,801,-6.1391263,1609846398554
6378,0,20,6,0,801,-6.1391263,1609846398259
2829,4,20,8,0,747,-6.1391263,1600569658663
2813,6,20,2,0,763,-6.1391263,1600542935611
6411,0,21,8,0,801,-6.1391263,1609974686525
6412,4,21,8,0,801,-6.1391263,1609974686736
2949,2,19,6,500,736,-6.1391263,1601002921724
6437,0,20,6,0,801,-6.1391263,1609975154911
6439,4,20,6,0,801,-6.1391263,1609975155307
3205,6,20,6,0,741,-6.1391263,1601932459700
6440,6,20,6,0,801,-6.1391263,1609975155517
2970,2,20,8,0,783,-6.1391263,1601079493387
6449,0,20,6,0,801,-6.1391263,1609975294087
6462,4,20,8,0,801,-6.1391263,1609976940674
6474,0,20,2,0,801,-6.1391263,1609977226600
6475,2,20,2,0,801,-6.1391263,1609977226795
6476,4,20,2,0,801,-6.1391263,1609977226970
3151,4,20,10,0,772,-6.1391263,1601817242802
5040,2,20,9,0,740,-6.1391263,1607032505217
6381,6,20,6,0,801,-6.1391263,1609846398935
5153,2,20,10,0,781,-6.1391263,1607557908250
1477,4,19,8,0,763,-6.1391263,1596965279104
1519,6,20,2,0,732,-6.1391263,1597162382551
1478,2,20,8,500,763,-6.1391263,1596965385855
1467,0,19,2,500,763,-6.1391263,1596963787912
1529,0,20,2,0,783,-6.1391263,1597190108743
1466,2,21,9,0,763,-6.1391263,1596962648467
1468,2,19,2,500,763,-6.1391263,1596963787914
6847,14,2,6,0,673,-6.19815,1611836677877
3282,16,2,2,0,673,-6.19815,1602171704709
8215,12,12,6,500,673,-6.19815,1613516983687
2896,14,6,9,0,673,-6.19815,1600825603935
2256,16,12,2,0,673,-6.19815,1598736958988
3269,14,10,2,0,673,-6.19815,1602091678570
2992,14,2,2,0,673,-6.19815,1601160578709
3209,12,2,2,0,673,-6.19815,1601939823554
3088,12,13,6,0,673,-6.19815,1601491279801
4910,14,2,6,0,673,-6.19815,1606442207402
8065,12,2,6,0,673,-6.19815,1613048122797
3576,14,12,9,0,673,-6.19815,1603417442708
2727,12,2,2,0,673,-6.19815,1600229432049
4909,14,6,6,500,673,-6.19815,1606441988061
2523,12,12,9,0,673,-6.19815,1599677437564
8287,14,6,2,0,673,-6.19815,1613835206358
4067,12,6,9,0,630,-6.21967,1605251041697
8018,18,2,9,0,665,-6.21967,1612915421683
6804,12,8,6,0,660,-6.21967,1586124236947
2671,12,9,2,0,656,-6.21967,1600101352276
4826,12,2,8,500,609,-6.21967,1606155440213
4827,12,2,8,500,609,-6.21967,1606155827397
4188,14,8,2,0,672,-6.21967,1605595109798
3969,18,12,9,0,593,-6.21967,1604973603056
6495,14,12,9,0,652,-6.21967,1610044124041
3991,12,2,9,0,627,-6.21967,1605016279002
4575,18,10,9,0,620,-6.21967,1605752828415
8205,12,8,10,0,632,-6.21967,1613448989591
3809,16,9,9,0,614,-6.21967,1604424393964
6845,14,9,6,0,632,-6.21967,1611805777063
4855,14,2,9,0,628,-6.21967,1606220324582
1575,24,2,9,0,591,-6.21967,1597361437912
3287,12,12,2,0,620,-6.21967,1596849735446
3711,14,2,2,0,626,-6.21967,1603895828997
5310,18,6,9,0,628,-6.21967,1607936302277
4825,14,2,8,500,609,-6.21967,1606154919707
8245,12,9,6,0,632,-6.21967,1613686693187
3658,12,10,6,0,650,-6.21967,1603745567211
3712,14,2,2,0,626,-6.21967,1603896191396
8082,6,2,2,0,550,-6.2239017,1609792516471
7626,6,12,8,0,571,-6.2239017,1612169055435
2013,2,10,6,0,571,-6.2239017,1597990823760
6946,0,6,9,0,571,-6.2239017,1612168467375
6947,2,6,9,0,571,-6.2239017,1612168468058
6949,6,6,9,0,571,-6.2239017,1612168469411
6948,4,6,9,0,571,-6.2239017,1612168468726
7150,4,6,6,0,571,-6.2239017,1612168648826
2012,0,10,6,0,571,-6.2239017,1597990822610
7149,2,6,6,0,571,-6.2239017,1612168648363
6951,0,9,6,0,571,-6.2239017,1612168470762
7192,4,12,8,0,571,-6.2239017,1612168671370
2014,4,10,6,0,571,-6.2239017,1597990825162
2020,2,2,6,0,571,-6.2239017,1597990836023
2015,6,10,6,0,571,-6.2239017,1597990826744
2086,2,6,9,0,571,-6.2239017,1597990943743
7740,6,6,6,0,571,-6.2239017,1612169120800
7739,4,6,6,0,571,-6.2239017,1612169120274
2048,4,2,6,0,571,-6.2239017,1597990883063
7635,4,2,8,0,571,-6.2239017,1612169060583
2047,0,2,6,0,571,-6.2239017,1597990881282
2085,0,6,9,0,571,-6.2239017,1597990942845
7738,2,6,6,0,571,-6.2239017,1612169119666
2052,0,2,6,0,571,-6.2239017,1597990890304
7737,0,6,6,0,571,-6.2239017,1612169119000
2021,2,8,6,0,571,-6.2239017,1597990837300
7153,6,2,6,0,571,-6.2239017,1612168650254
7178,6,12,6,0,571,-6.2239017,1612168662775
7151,4,8,6,0,571,-6.2239017,1612168649283
4518,4,12,2,0,571,-6.2239017,1605677777677
7117,0,10,9,0,571,-6.2239017,1612168629429
4011,2,2,8,0,568,-6.2239017,1605048850027
7617,4,2,8,0,571,-6.2239017,1612169050673
7616,2,2,8,0,571,-6.2239017,1612169050126
7793,2,6,6,0,571,-6.2239017,1612169150998
7794,4,6,6,0,571,-6.2239017,1612169151706
7795,6,6,6,0,571,-6.2239017,1612169152542
7146,0,2,6,0,571,-6.2239017,1612168646791
2360,4,6,6,0,578,-6.2239017,1599324357423
7564,4,8,8,0,571,-6.2239017,1612169021281
5895,4,2,8,0,567,-6.2239017,1609003731366
7563,2,8,8,0,571,-6.2239017,1612169020757
5896,6,2,8,0,555,-6.2239017,1609003808325
5900,2,12,8,0,567,-6.2239017,1609004015851
5901,4,12,8,0,567,-6.2239017,1609004121377
5902,6,12,8,0,555,-6.2239017,1609004852529
5906,4,2,8,0,567,-6.2239017,1609005429843
5907,6,2,8,0,555,-6.2239017,1609005484666
7558,6,2,8,0,571,-6.2239017,1612169018259
7557,0,2,8,0,571,-6.2239017,1612169017812
7555,4,2,8,0,571,-6.2239017,1612169016849
6636,2,6,2,0,567,-6.2239017,1610723426278
3469,2,2,6,0,550,-6.2239017,1602786899381
2664,6,8,2,0,558,-6.2239017,1600054311945
7147,2,2,6,0,571,-6.2239017,1612168647335
7203,4,6,6,0,571,-6.2239017,1612168677421
7202,2,6,6,0,571,-6.2239017,1612168676746
7416,2,12,6,0,571,-6.2239017,1612168936513
3228,4,12,9,0,564,-6.2239017,1602017174936
7423,2,10,6,0,571,-6.2239017,1612168940720
7424,4,10,6,0,571,-6.2239017,1612168941236
7425,6,10,6,0,571,-6.2239017,1612168941977
6953,4,9,6,0,571,-6.2239017,1612168472030
7201,0,6,6,0,571,-6.2239017,1612168676102
5120,2,12,10,0,575,-6.2239017,1607438359644
7604,6,9,8,0,571,-6.2239017,1612169043995
5825,6,12,9,0,552,-6.2239017,1608396607852
7603,4,9,8,0,571,-6.2239017,1612169043470
7443,0,2,6,0,571,-6.2239017,1612168952393
7444,6,2,6,0,571,-6.2239017,1612168952931
7601,2,12,6,0,571,-6.2239017,1612169042344
7450,0,2,6,0,571,-6.2239017,1612168955929
7451,2,2,6,0,571,-6.2239017,1612168956401
7452,4,2,6,0,571,-6.2239017,1612168956900
5822,0,9,10,0,567,-6.2239017,1608344921800
6952,2,9,6,0,571,-6.2239017,1612168471397
2053,4,2,6,0,571,-6.2239017,1597990893065
6954,6,9,6,0,571,-6.2239017,1612168472645
1804,2,2,9,0,571,-6.2239017,1597990491263
1750,6,10,2,0,571,-6.2239017,1597990406751
1752,0,2,2,0,571,-6.2239017,1597990408907
5026,4,9,2,0,573,-6.2239017,1607008922511
7674,6,10,9,500,571,-6.2239017,1612169081633
2917,4,12,9,0,557,-6.2239017,1600907659521
1753,2,2,2,0,571,-6.2239017,1597990410384
1754,4,2,2,0,571,-6.2239017,1597990412391
1755,6,2,2,0,571,-6.2239017,1597990414677
1761,0,2,2,0,571,-6.2239017,1597990423349
1762,2,2,2,0,571,-6.2239017,1597990424269
7173,6,2,6,0,571,-6.2239017,1612168660345
1763,4,2,2,0,571,-6.2239017,1597990424925
7703,0,6,6,0,571,-6.2239017,1612169099702
1764,6,2,2,0,571,-6.2239017,1597990425798
7118,2,10,9,0,571,-6.2239017,1612168630034
7291,6,2,6,0,571,-6.2239017,1612168869605
1782,0,2,2,0,571,-6.2239017,1597990458344
1783,2,2,2,0,571,-6.2239017,1597990460544
1784,4,2,2,0,571,-6.2239017,1597990464731
1785,6,2,2,0,571,-6.2239017,1597990466795
1791,2,2,6,500,571,-6.2239017,1597990476299
7022,6,2,6,0,571,-6.2239017,1612168509577
7661,6,8,8,0,571,-6.2239017,1612169074718
7021,4,2,6,0,571,-6.2239017,1612168509105
7020,2,2,6,0,571,-6.2239017,1612168508632
2009,6,2,8,0,571,-6.2239017,1597990818943
1749,4,10,2,0,571,-6.2239017,1597990405219
1748,2,10,2,0,571,-6.2239017,1597990404127
7058,6,12,8,0,571,-6.2239017,1612168530859
1729,6,2,2,0,571,-6.2239017,1597990375025
1728,0,2,2,0,571,-6.2239017,1597990373658
7119,6,10,9,0,571,-6.2239017,1612168630622
7065,6,8,8,0,571,-6.2239017,1612168534338
7064,4,8,8,0,571,-6.2239017,1612168533699
5032,4,2,8,0,569,-6.2239017,1607011217920
7063,0,8,8,0,571,-6.2239017,1612168533073
1738,2,8,2,0,571,-6.2239017,1597990386695
1739,4,8,2,0,571,-6.2239017,1597990388511
7060,4,2,8,0,571,-6.2239017,1612168531731
1740,6,8,2,0,571,-6.2239017,1597990390401
7057,2,12,8,0,571,-6.2239017,1612168530415
1747,0,10,2,0,571,-6.2239017,1597990402948
7266,6,2,6,0,571,-6.2239017,1612168708517
7267,0,12,6,0,571,-6.2239017,1612168708967
7268,2,12,6,0,571,-6.2239017,1612168709487
7269,4,12,6,0,571,-6.2239017,1612168710117
7270,6,12,6,0,571,-6.2239017,1612168710591
1744,2,2,2,0,571,-6.2239017,1597990399020
1745,4,2,2,0,571,-6.2239017,1597990400399
1746,6,2,2,0,571,-6.2239017,1597990401637
8225,0,13,8,0,567,-6.2239017,1613584983643
7704,2,6,6,0,571,-6.2239017,1612169100251
7673,4,10,9,500,571,-6.2239017,1612169080877
7019,0,2,6,0,571,-6.2239017,1612168508137
1792,4,2,6,500,571,-6.2239017,1597990478810
1848,6,9,6,0,571,-6.2239017,1597990559340
1844,6,6,6,0,571,-6.2239017,1597990552661
1971,2,10,9,0,571,-6.2239017,1597990750428
1835,0,13,9,0,571,-6.2239017,1597990539125
1836,4,13,9,0,571,-6.2239017,1597990540268
1899,4,2,6,0,571,-6.2239017,1597990631443
1898,2,2,6,0,571,-6.2239017,1597990629643
1893,6,2,6,0,571,-6.2239017,1597990621867
1837,6,13,9,0,571,-6.2239017,1597990543116
1886,6,2,9,0,571,-6.2239017,1597990611485
1805,4,2,9,0,571,-6.2239017,1597990492417
4837,6,8,8,0,577,-6.2239017,1606181381382
1864,0,2,9,0,571,-6.2239017,1597990587903
1865,2,2,9,0,571,-6.2239017,1597990589194
1866,4,2,9,0,571,-6.2239017,1597990590327
1867,6,2,9,0,571,-6.2239017,1597990591449
1885,4,2,9,0,571,-6.2239017,1597990610344
1871,2,2,6,0,571,-6.2239017,1597990595367
1878,4,2,9,0,571,-6.2239017,1597990603024
1873,6,2,6,0,571,-6.2239017,1597990597533
1826,6,2,9,0,571,-6.2239017,1597990524509
1872,4,2,6,0,571,-6.2239017,1597990596391
4874,2,8,2,0,559,-6.2239017,1606266368545
2006,0,2,8,0,571,-6.2239017,1597990812683
7660,4,8,8,0,571,-6.2239017,1612169074149
7177,4,12,6,0,571,-6.2239017,1612168662322
7183,4,12,8,0,571,-6.2239017,1612168665235
1825,4,2,9,0,571,-6.2239017,1597990522913
7014,6,2,9,0,571,-6.2239017,1612168505782
1806,6,2,9,0,571,-6.2239017,1597990493594
2008,4,2,8,0,571,-6.2239017,1597990817109
7013,4,2,9,0,571,-6.2239017,1612168505300
2007,2,2,8,0,571,-6.2239017,1597990815118
644,2,8,8,500,763,-6.2383733,1596785759754
646,6,8,8,500,763,-6.2383733,1596785781733
645,4,8,8,500,763,-6.2383733,1596785771105
558,0,9,7,500,763,-6.2383733,1596745097368
561,2,2,7,500,763,-6.2383733,1596745425997
559,2,9,7,500,763,-6.2383733,1596745108179
562,6,2,7,500,763,-6.2383733,1596745445365
641,0,2,8,500,763,-6.2383733,1596785718787
6096,0,13,6,0,844,-6.2383733,1596866284089
560,4,9,7,500,763,-6.2383733,1596745119350
589,2,2,2,0,763,-6.2383733,1596783340920
10,4,9,2,0,763,-6.2383733,1596574043440
3341,4,9,6,0,712,-6.2383733,1602310806888
2881,4,2,9,0,802,-6.2383733,1600800735841
563,0,10,2,500,763,-6.2383733,1596745803969
564,2,10,2,500,763,-6.2383733,1596745819314
2867,0,12,6,0,724,-6.2383733,1600720704296
585,4,12,2,0,763,-6.2383733,1596783289801
584,2,12,2,0,763,-6.2383733,1596783280134
586,6,12,2,0,763,-6.2383733,1596783298048
6120,4,8,8,0,724,-6.2383733,1609827751550
796,0,12,6,500,763,-6.2383733,1596838788258
11,6,9,2,0,763,-6.2383733,1596574058396
583,0,12,2,0,763,-6.2383733,1596783268220
7825,0,13,8,1000,747,-6.2383733,1611524400840
793,6,2,10,500,763,-6.2383733,1596838363519
792,2,2,10,500,763,-6.2383733,1596838349849
6364,6,12,6,0,801,-6.2383733,1609846276923
582,6,2,2,0,763,-6.2383733,1596783091384
581,0,2,2,0,763,-6.2383733,1596783061931
580,2,13,2,0,763,-6.2383733,1596783039348
579,0,13,2,0,763,-6.2383733,1596783025224
6074,2,2,6,0,795,-6.2383733,1609610577271
6071,0,8,6,0,747,-6.2383733,1604442758159
797,4,12,6,500,763,-6.2383733,1596838797433
3384,2,12,8,0,783,-6.2383733,1602452456268
6063,6,13,6,0,765,-6.2383733,1608241700570
6363,4,12,6,0,801,-6.2383733,1609846276696
798,6,12,6,500,763,-6.2383733,1596838807591
6119,0,8,8,0,724,-6.2383733,1609827751373
6146,6,6,6,500,724,-6.2383733,1609840331793
6121,4,2,6,500,724,-6.2383733,1609838877987
733,4,12,6,0,763,-6.2383733,1596790551741
738,2,2,6,0,763,-6.2383733,1596790651810
739,4,2,6,0,763,-6.2383733,1596790661239
3191,2,2,6,0,737,-6.2383733,1601926177652
3164,2,2,9,0,795,-6.2383733,1601844681225
748,0,12,6,0,763,-6.2383733,1596791309170
9,4,9,2,0,763,-6.2383733,1596574028600
749,6,12,6,0,763,-6.2383733,1596791320491
752,0,13,6,0,763,-6.2383733,1596791404169
753,2,13,6,0,763,-6.2383733,1596791413546
754,4,13,6,0,763,-6.2383733,1596791423615
755,6,13,6,0,763,-6.2383733,1596791433876
3133,0,8,9,0,812,-6.2383733,1601753411645
8,2,9,2,0,763,-6.2383733,1596574010688
3435,2,10,2,0,733,-6.2383733,1602673478592
3071,2,13,9,0,763,-6.2383733,1601421487488
770,2,8,6,0,763,-6.2383733,1596834867020
775,0,2,6,0,763,-6.2383733,1596834989295
7,0,9,2,0,763,-6.2383733,1596573997910
2984,2,2,9,0,747,-6.2383733,1601145570513
782,0,8,6,0,763,-6.2383733,1596835309579
4,0,9,2,0,763,-6.2383733,1596573593310
2962,6,2,2,0,796,-6.2383733,1601050936556
2,4,2,2,0,763,-6.2383733,1596573247500
737,0,2,6,0,763,-6.2383733,1596790639474
732,0,12,6,0,763,-6.2383733,1596790526508
6362,0,12,6,0,801,-6.2383733,1609846276504
3211,2,2,6,0,790,-6.2383733,1601944896073
650,2,12,8,500,763,-6.2383733,1596785897396
651,4,12,8,500,763,-6.2383733,1596785909021
652,6,12,8,500,763,-6.2383733,1596785918538
6122,6,2,6,500,724,-6.2383733,1609838878290
6123,2,2,6,500,724,-6.2383733,1609838962564
6124,6,2,6,500,724,-6.2383733,1609838962786
686,0,2,6,500,763,-6.2383733,1596787792911
687,2,2,6,500,763,-6.2383733,1596787801409
688,4,2,6,500,763,-6.2383733,1596787813288
689,6,2,6,500,763,-6.2383733,1596787822858
6126,4,8,6,500,724,-6.2383733,1609839141598
6139,4,2,6,500,724,-6.2383733,1609839941616
6143,6,12,6,500,724,-6.2383733,1609840179564
702,2,2,6,500,763,-6.2383733,1596788400388
6144,2,12,6,500,724,-6.2383733,1609840240088
6147,4,13,6,500,724,-6.2383733,1609840406298
785,6,8,6,0,763,-6.2383733,1596835375313
712,0,2,6,500,763,-6.2383733,1596788768118
784,4,8,6,0,763,-6.2383733,1596835356599
724,0,6,6,0,763,-6.2383733,1596789513192
783,2,8,6,0,763,-6.2383733,1596835327146
725,4,6,6,0,763,-6.2383733,1596789526386
3247,6,2,9,0,783,-6.2383733,1600928776464
556,4,9,7,500,763,-6.2383733,1596745037195
3775,0,12,2,0,826,-6.2383733,1604265215278
3448,6,2,9,0,736,-6.2383733,1599102929364
4661,6,12,8,500,724,-6.2383733,1605849737414
133,6,2,2,500,763,-6.2383733,1596581145563
132,2,2,2,500,763,-6.2383733,1596581122557
130,4,2,2,0,763,-6.2383733,1596580834992
4652,2,12,10,500,724,-6.2383733,1605849685015
128,6,2,2,0,763,-6.2383733,1596580811514
8136,0,8,10,0,763,-6.2383733,1613261967542
127,0,2,2,0,763,-6.2383733,1596580798733
4662,6,6,8,500,724,-6.2383733,1605849739122
4680,6,9,8,0,743,-6.2383733,1605850032132
124,4,12,2,0,763,-6.2383733,1596580745438
123,2,12,2,0,763,-6.2383733,1596580736793
122,2,12,2,0,763,-6.2383733,1596580727130
121,2,12,2,0,763,-6.2383733,1596580696582
120,0,12,2,0,763,-6.2383733,1596580683601
4663,6,12,6,1000,736,-6.2383733,1605849780033
4669,6,6,6,1000,736,-6.2383733,1605849898429
136,0,12,2,500,763,-6.2383733,1596581216036
137,2,12,2,500,763,-6.2383733,1596581227707
143,2,2,2,500,763,-6.2383733,1596581563261
4514,6,12,6,0,743,-6.2383733,1605663273865
22,6,13,2,500,763,-6.2383733,1596575349614
4070,4,12,10,0,838,-6.2383733,1605269342515
23,0,2,2,500,763,-6.2383733,1596575421408
25,2,8,2,0,763,-6.2383733,1596575612841
8081,0,2,2,0,847,-6.2383733,1609792066118
4135,2,12,8,0,736,-6.2383733,1605491262862
4136,4,9,10,0,747,-6.2383733,1605491644197
4140,2,12,8,500,724,-6.2383733,1605534723748
4152,0,2,8,0,823,-6.2383733,1605540844211
4154,6,9,9,0,783,-6.2383733,1605550168699
154,4,2,2,500,763,-6.2383733,1596582467628
153,0,2,2,500,763,-6.2383733,1596582229336
4180,2,13,2,0,761,-6.2383733,1605580293984
4186,2,9,9,0,795,-6.2383733,1605590736647
4203,6,2,6,0,736,-6.2383733,1605638018117
4679,4,12,6,500,743,-6.2383733,1605850031720
4682,6,12,6,500,743,-6.2383733,1605850033713
